https://www.imdb.com/name/nm9186696/bio	Gzuz was born on June 29, 1988 in Hamburg, Germany. He is an actor and composer, known for 4 Blocks (2017), 187 Strassenbande: 187 Allstars 2017 (2017) and Gzuz & Bonez MC: Kriminell (2015).
https://www.imdb.com/name/nm1684586/bio	Jason Grant Smith was born on June 29, 1965. He is known for his work on X-Men: Days of Future Past (2014), Deadpool (2016) and Dawn of the Planet of the Apes (2014).
https://www.imdb.com/name/nm0856668/bio	Oscar Tevez was born on June 29, 1951 in El Salvador. He is an actor, known for Grand Theft Auto IV (2008), Birds of Passage (2001) and Poison (1991).
https://www.imdb.com/name/nm0527464/bio	Gustaw Lutkiewicz was born on June 29, 1924 in Kaunas, Lithuania. He was an actor, known for Lava (1989), Rdza (1982) and Kuchnia polska (1993). He was married to Wieslawa Mazurkiewicz. He died on February 24, 2017 in Warsaw, Mazowieckie, Poland.
https://www.imdb.com/name/nm1351400/bio	Mike Olenick was born on June 29, 1978 in Red Bank, New Jersey, USA. He is known for his work on The Cure (2017), Red Luck (2014) and The Son of Samsonite (2002).
https://www.imdb.com/name/nm2235193/bio	Inkeri Mertanen was born on June 29, 1949 in Tervo, Finland as Sirkka Inkeri Mertanen. She is an actress, known for Petterin parempi elämä (1991), The Name of the Incident (1995) and Oresteia (1991).
https://www.imdb.com/name/nm0522318/bio	Edward Love was born on June 29, 1948 in Toledo, Ohio, USA. He is known for his work on Hairspray (1988), Steve Winwood: Higher Love (1986) and Wrong Side of the Road (1981). He died on December 27, 1991 in New York, USA.
https://www.imdb.com/name/nm5419771/bio	Philipp Laude was born on June 29, 1990 in Kappeln, Schleswig-Holstein, Germany. He is an actor, known for Break In (2014), Potato Salad (2015) and Auf Augenhöhe (2016).
https://www.imdb.com/name/nm0577051/bio	Michael Meisheit was born on June 29, 1972 in Cologne, North Rhine-Westphalia, Germany. He is a writer and actor, known for Lindenstraße (1985), Helden in Gummistiefeln (2005) and Then came Lucy (2011).
https://www.imdb.com/name/nm1540159/bio	Pedro Santana Lopes was born on June 29, 1956 in Lisbon, Portugal as Pedro Miguel de Santana Lopes.
https://www.imdb.com/name/nm5671353/bio	Pelayo Díaz was born on June 29, 1986 in Oviedo, Asturias, Spain as Pelayo Díaz Zapico. He is known for his work on Ruido (2013), Paquita Salas (2016) and La que se avecina (2007).
https://www.imdb.com/name/nm0294790/bio	"Jonas Frick was born in Lycksele in the north of Sweden 1962. He studied film in Stockholm and in 1988 directed the action comedy ""Strul,"" starring the entertainer Björn Skifs. He later turned to commercials and in 2000 moved to the United States. In 2001 he died of pneumonia in New York."
https://www.imdb.com/name/nm0710090/bio	Pedro Paulo Rangel was born on June 29, 1948 in Rio de Janeiro, Rio de Janeiro, Brazil. He is an actor, known for Cego e Amigo Gedeão à Beira da Estrada (2002), O Coronel e o Lobisomem (2005) and The Aspones (2004).
https://www.imdb.com/name/nm0774959/bio	"Childhood spent in Hubbard, Ohio. Took acting classes at the Cincinnati Conservatory of Music in 1963 and 1964. Moved to Hollywood in 1965, learned film making through apprenticeships in editing and cinematography, and took further acting classes with the Bennes Mardenn Acting Studio in Studio City. Worked independently in film making in production, post production, which included writing and directing low budget features. Moved to San Francisco in 1975 and continued working independently on a number of productions. Through this period, he was paid for working in every film making craft except hair and makeup. Taught extensive seminars at the San Francisco Art Institute, and mentored younger film makers through their projects. Produced ""The Knight in Glass Armor"" as a cinematic exploration of improvisational story telling techniques, which won Best Dramatic Feature at the Hollywood edition of the New York Independent Film and Video Festival in 2001. In addition to film work, he also produced the complete collection of the organ music of Robert Heilbuth, and worked at acoustic consultant, and designer of major sound systems. Established Drones, Clones and Pheromones LLC in 2006 as the producer of ""The Supremacy Project."
https://www.imdb.com/name/nm0410474/bio	Bryan Irzyk was born on June 29, 1974. He is an actor and writer, known for The Dirty Immigrants: All for One (2004), Kountry Krock (2013) and Drawing Blood (2005). He has been married to Julia Irzyk since January 14, 2012.
https://www.imdb.com/name/nm2296429/bio	Stephen Denmark was born on June 29, 1986 in Starke, Florida, USA. He is an actor, known for Windfall (2006), Kermit's Swamp Years (2002) and Mind of Mencia (2005).
https://www.imdb.com/name/nm0711602/bio	"Kariim Ratcliff was born in Brooklyn, New York to Levester and Ida Ratcliff. Kariim's early interest in the martial arts led him to an acting career. Growing up in Bedford Stuyvesant, the middle child of ten, his seven brothers showed great ability in basketball, while Kariim showed no interest, turned to martial arts after seeing a demo at the Salvation Army boy's club. Kariim immediately turned all his time and attention to mastering the martial arts. By the time Kariim reached 11th grade at Wingate high school in Brooklyn, he had attained his 1st degree black belt in tae kwon do. His interest in acting came about after some college chums attending John Jay College of criminal justice, heard about auditions for a martial arts movie called ""The Last Dragon"". Kariim's buddies encouraged him to go audition; which he did and landed a bit part as a karate fighter. The acting bug had bitten and Kariim was off chasing roles and even doing some fight co-ordinating [toxic avenger 2]. At the present time Kariim has black belts in several styles and has even created his own system with his buddy and lifetime friend Baasim Chapman. the system is called ""nubianfist/kemet jitsu/a.k. sytem karate, founded in 1991. Until this present day, Kariim currently holds a 7th Dan in the martial arts. He is also presently working behind the scenes as a fight co-ordinator."
https://www.imdb.com/name/nm10076145/bio	Jillian Gelfand was born on June 29, 2000 in New York, New York, USA. She is an actress, known for Silhouette (2020) and The Marvelous Mrs. Maisel (2017).
https://www.imdb.com/name/nm0236503/bio	Terry Doyle was born on June 29, 1933 in Guelph, Ontario, Canada. He was an actor, known for Power Play (1978), War of the Worlds (1988) and Men of Yesterday (1936). He was married to Joyce Murphy. He died on June 3, 2005 in Grand Bend, Ontario.
https://www.imdb.com/name/nm1603012/bio	Amanda Paller was born on June 29, 1978 in Burnaby, British Columbia, Canada. She is known for her work on Inception (2010), The Grey (2011) and Interstellar (2014).
https://www.imdb.com/name/nm0598907/bio	Claude Montana was born on June 29, 1949 in Paris, France. He is an actor, known for Ready to Wear (1994), Fashion! (2012) and 86-60-86 (1994). He was previously married to Wallis Franken.
https://www.imdb.com/name/nm0820898/bio	Joe E. Stabile was born on June 29, 1916 in Newark, New Jersey, USA. He is known for his work on The Big Mouth (1967), Three on a Couch (1966) and Hook, Line and Sinker (1969). He died on June 19, 2004 in Las Vegas, Nevada, USA.
https://www.imdb.com/name/nm0804571/bio	Skoglund grew up in Gothenburg. She started working in an office but took acting classes in her spare time. Discovered by director Schamyl Bauman who gave her a role in his Vingslag i natten (1953). Her acting interest took her to the Royal Dramatic Theatre's acting school in 1951, and after graduation in 1954, she worked at the city theatre in Hälsingborg for one year and at the city theatre in Uppsala for more than a year when she was killed in a tragic accident when she was crossing the railroad. At the stage she was noticed for her title role in 'Anne Frank's diary' and in John Osborne's play 'Look back in anger'. An aspiring young actress, she only had time to make a few movies before her untimely death. Of particular interest are Swing it, fröken (1956) and Flickan i regnet (1955)
https://www.imdb.com/name/nm0587755/bio	June Millarde was born on June 29, 1922 in New York City, New York, USA as June Elizabeth Millarde. She was an actress, known for Yankee Doodle Dandy (1942), Once Upon a Time (1944) and We Were Dancing (1942). She was married to Eric Stanley. She died on May 21, 1991 in Gaithersburg, Maryland, USA.
https://www.imdb.com/name/nm0909692/bio	Joan Brosnan Walsh was born on June 29, 1938 in Greystones, Co Wicklow, Ireland. She was an actress, known for The Boxer (1997), Fatal Inheritance (1993) and Fair City (1989). She was married to Willie Brosnan-Walsh. She died on December 21, 2009 in Malahide, County Dublin, Ireland.
https://www.imdb.com/name/nm0773127/bio	Mirja Mahir was born on June 29, 1974 in Freiburg, Baden-Württemberg, West Germany as Mirja Schmidt. She is an actress, known for Storm of Love (2005), Tatort (1970) and KMPD - Krass Mann Police Department (2007).
https://www.imdb.com/name/nm2240426/bio	Yasuka Saito was born on June 29, 1987. He is an actor, known for GoGo Sentai Boukenger (2006), Juken sentai Gekiranger vs. Boukenger (2008) and GoGo Sentai Boukenger the Movie: The Greatest Precious (2006).
https://www.imdb.com/name/nm0431030/bio	Irène Jouannet was born on June 29, 1945 in Roanne, Loire, France. She is a director and writer, known for L'autre Célia (1992), The Good Son (2001) and Intruders (1984).
https://www.imdb.com/name/nm8238013/bio	Chef Rubio was born on June 29, 1983 in Frascati, Rome, Lazio, Italy as Gabriele Rubini. He is a writer and actor, known for Pechino Express (2012), Rubio alla ricerca del gusto perduto (2019) and Unti e bisunti (2013).
https://www.imdb.com/name/nm0428460/bio	Joseph Jones was born on June 29, 1908 in Peru, Nebraska, USA as Joseph Jay Jones. He was an actor, known for Slacker (1990). He died on February 12, 1999 in Austin, Texas, USA.
https://www.imdb.com/name/nm0445125/bio	Gisela Keiner was born on June 29, 1941 in Krefeld, Germany. She is an actress, known for Celestina (1967), Tatort (1970) and Achtung Zoll! (1980).
https://www.imdb.com/name/nm0244033/bio	Glenn Durfort was born on June 29, 1954 in Paramaribo, Suriname as Glenn Kurth Durfort. He is an actor and director, known for Shooters (2002), We zijn weer thuis (1989) and Flikken Maastricht (2007).
https://www.imdb.com/name/nm0442267/bio	Stanley Kaufman was born on June 29, 1912 in the USA as Stanley Lloyd Kaufman. He is known for his work on The Toxic Avenger (1984), Class of Nuke 'Em High (1986) and Mother's Day (1980). He died on September 4, 1993 in New York City, New York, USA.
https://www.imdb.com/name/nm0473417/bio	Rafael Kubelík was born on June 29, 1914 as Jeronym Rafael Kubelik. He is known for his work on Jiný vzduch (1939), Ternos Caçadores (1969) and Palermo or Wolfsburg (1980). He was married to Elsie Morison and Ludmila Bertlová. He died on August 11, 1996 in Lucerne, Switzerland.
https://www.imdb.com/name/nm2514062/bio	Alonso Quintero was born on June 29, 1993 in Santiago, Chile as Alonso Gonzalo Quintero Contreras. He is an actor, known for Mamá Mechona (2014), Aquí Mando Yo (2011) and Pobre Rico (2012).
https://www.imdb.com/name/nm0924123/bio	Alan Whibley was born on June 29, 1942 in Surrey, England as Alan Sidney Whibley. He is known for his work on Reign of Fire (2002), No Escape (2015) and Excalibur (1981).
https://www.imdb.com/name/nm0098996/bio	Guy Boucher was born on June 29, 1943 in Saint-Hyacinthe, Québec, Canada. He was an actor, known for Les Globe-trotters (1966), Au retour des oies blanches (1971) and Le major Plum Pouding (1969). He died on March 18, 2012 in Saint-Hyacinthe.
https://www.imdb.com/name/nm0260648/bio	Jack Eskew was born on June 29, 1940 in Waco, Texas, USA as Jackson Whiteside Eskew Kenmore. He is known for his work on Lock Up (1989), The Thomas Crown Affair (1999) and Spy Hard (1996). He was married to Sally Stevens, Sharon V. Risch, Judy Treon Jinkins (re-married) and Judy Treon Jinkins. He died in 2016.
https://www.imdb.com/name/nm0340190/bio	Frédéric Grendel was born on June 29, 1924 in Paris, France. He was a writer, known for Diabolique (1955), Three Fables of Love (1962) and Violette (1978). He died on November 25, 2001 in Paris.
https://www.imdb.com/name/nm0346238/bio	Pedro Guerrero was born on June 29, 1956 in San Pedro de Macoris, Dominican Republic. He is an actor, known for Rookie of the Year (1993), 1981 National League Championship Series (1981) and 1983 National League Championship Series (1983).
https://www.imdb.com/name/nm0653630/bio	Timothy Ousey was born on June 29, 1961 in the USA. He is an actor, known for Jenny (1970), Seizure (1974) and Great Performances (1971).
https://www.imdb.com/name/nm0617261/bio	Pietro Mário was born on June 29, 1939 in Omegna, Italy as Pietro Mario Francesco Bogianchini. He was an actor, known for Red Brazil (2012), The Night of My Love (1968) and A Sucessora (1978). He died on August 31, 2020 in Rio de Janeiro, Rio de Janeiro, Brazil.
https://www.imdb.com/name/nm1083446/bio	Adam Austin was born on June 29, 1965 in Palmyra, New York, USA as Adam Devitt Austin. He is known for his work on Spider-Man (2002), Iron Man (2008) and G.I. Joe: The Rise of Cobra (2009).
https://www.imdb.com/name/nm3153001/bio	Gerald Nabarro was born on June 29, 1913 in London, England. He was married to Joan Maud Violet im Thurn. He died on November 18, 1973 in Broadway, Worcestershire, England.
https://www.imdb.com/name/nm9743828/bio	"Gabriel Eduardo Rossell Sánchez, was born in Coro, state Falcón, Venezuela on June 29, 2009. He began his career through social networks when his dad started uploading photos of him and so he gained followers thanks to his bearing and personality.He began as a model of some brands and continued to post photos, now professional, in his Instagram account, which has won him more followers since then.For the year 2017 Gabriel made his first musical song called Cuentame (2017), launched through YouTube with his video.[2018] Currently he is in 3rd grade of elementary school and his favorite subject is Social Sciences, he loves Football and his favorite team is Real Madrid, being his favorite player: Cristiano Ronaldo. Gabriel always says that when he grows up he wants to be a Singing Footballer.Very soon he will release his second song ""Superhero"" on digital platforms."
https://www.imdb.com/name/nm0190632/bio	Vilmos Csaplár was born on June 29, 1947 in Budapest, Hungary. He is known for his work on Kutya éji dala (1983), Narcissus and Psyche (1980) and A Szent Lörinc folyó lazacai (2003).
https://www.imdb.com/name/nm0343520/bio	Gib Grossac was born on June 29, 1927 in Landau, Germany. He was an actor, known for The Four Charlots Musketeers (1974), The Four Charlots Musketeers 2 (1974) and Rosebud (1975). He died on October 4, 1980 in Paris, France.
https://www.imdb.com/name/nm1273029/bio	Ott Sepp was born on June 29, 1982 in Tallinn, Estonian SSR, USSR. He is an actor and writer, known for Riigimehed (2010), Men at Arms (2005) and Mushrooming (2012).
https://www.imdb.com/name/nm4956330/bio	Spider Boodrow was born on June 29, 1976 in the USA as Bruce Forbs. He was married to Katie Forbs. He died on October 13, 2020 in the USA.
https://www.imdb.com/name/nm1755793/bio	Ben Ofoedu was born on June 29, 1972 in Hong Kong. He is known for his work on Gulliver's Travels (2010), The Attachment (2016) and The Gift Musical (2020).
https://www.imdb.com/name/nm1658524/bio	Joanna Pokojska was born on June 29, 1977 in Szczecin, Zachodniopomorskie, Poland. She is an actress, known for Little Rose (2010), A Few People, a Little Time (2005) and Skazane (2015).
https://www.imdb.com/name/nm1676673/bio	Craig Sager was born on June 29, 1951 in Batavia, Illinois, USA as Craig Graham Sager. He was an actor, known for NBA 2K7 (2006), 1999 National League Championship Series (1999) and TNT Sunday Night Football (1990). He was married to Stacy Strebel and Lisa Gabel. He died on December 15, 2016 in Atlanta, Georgia, USA.
https://www.imdb.com/name/nm0684444/bio	Ray Pinney was born on June 29, 1954 in Seattle, Washington, USA as Raymond Earl Pinney Jr.
https://www.imdb.com/name/nm8494855/bio	Doug Fernbacher was born on June 29, 1974 in Franklin Lakes, New Jersey, USA. He is an actor, known for Rattled (2016).
https://www.imdb.com/name/nm1455862/bio	Yoshie Shimamura was born on June 29, 1956 in Hiroshima, Prefecture Hiroshima, Japan. She is an actress, known for Barefoot Gen (1983), Jûhassai, umi e (1979) and Double Suicide at Nishijin (1977).
https://www.imdb.com/name/nm0644374/bio	Marcus Off was born on June 29, 1958 in Überlingen, Baden-Württemberg, Germany. He is an actor, known for Lindenstraße (1985), Es ist nicht leicht ein Gott zu sein (1989) and Lamento (2007).
https://www.imdb.com/name/nm0350247/bio	Camille Guérini was born on June 29, 1900 in Lorient, Morbihan, France as Camille Adolphe Georges Le Papae. He is known for his work on Diabolique (1955), Les amants du pont Saint-Jean (1947) and Shadow of the Guillotine (1956). He died on April 15, 1963 in Clichy, Hauts-de-Seine, France.
https://www.imdb.com/name/nm1216944/bio	Rochelle Kneisley-Fisher was born on June 29, 1973 in Oxnard, California, USA as Rochelle Shannon Margaret Hodges. She is known for her work on Chicago Med (2015), Sinister 2 (2015) and Captive State (2019). She has been married to John R. Fisher since December 25, 2008. She was previously married to Scot Kneisley.
https://www.imdb.com/name/nm0417338/bio	Zane Jancevska was born on June 29, 1964 in Ventspils, Latvian SSR, USSR. She is an actress, known for Bailes (1986), Aya (1987) and The Zitar Family (1989).
https://www.imdb.com/name/nm1330424/bio	Murray Foster was born on June 29, 1967 in Thornhill, Ontario, Canada as Murray Douglas Foster. He is known for his work on The Cocksure Lads Movie (2014), Bob (2014) and Doug and Sally (2012).
https://www.imdb.com/name/nm5424808/bio	Katrine Engberg was born on June 29, 1975 in Copenhagen, Denmark. She is an actress, known for Department Q: The Keeper of Lost Causes (2013), Shanes eventyrlige jul (2012) and 50 Gründe Kopenhagen zu lieben (2019).
https://www.imdb.com/name/nm0041373/bio	Lucie Aubrac was born on June 29, 1912 in Paris, France as Lucie Bernard. She is known for her work on Lucie Aubrac (1997), Boulevard des hirondelles (1992) and Lucie de tous les temps (2003). She was married to Raymond Aubrac. She died on March 14, 2007 in Issy-les-Moulineaux, Hauts-de-Seine, France.
https://www.imdb.com/name/nm0352268/bio	Ralph Habib was born on June 29, 1912 in Paris, France. He was a director and writer, known for The Stowaway (1958), Rue des Saussaies (1951) and Law of the Streets (1956). He died on June 27, 1969 in Paris.
https://www.imdb.com/name/nm0589749/bio	Nicole Milinaire was born on June 29, 1920 in Paris, France as Nicole Marie Charlotte Pierrette Jeanne Schneider. She was a producer and actress, known for Foreign Intrigue (1956), Playhouse 90 (1956) and Sherlock Holmes (1954). She was married to John Russell and Henri Milinaire. She died on September 6, 2012 in Monte Carlo, Monaco.
